5.04,923.15,7900.577639,227.2079395,-17.39746342,20.97624441,-1.305549273,0.286625132
5.04,973.15,5904.041222,265.7917066,-19.95296368,-13.76861791,5.699869317,-0.581372859
5.04,1023.15,3909.612258,243.8786238,-51.52789321,-15.22186296,4.97692732,2.680476676
5.04,1073.15,1916.05491,213.9451676,-86.03047747,-11.74543373,3.637288433,2.700772489
5.04,1123.15,-77.47220865,181.4211978,-120.9823112,-5.378106813,2.795310727,1.384720723
5.04,1173.15,-2071.312275,147.969259,-155.8034634,2.134299788,2.482238274,0.055299846
5.04,1223.15,-4065.535713,114.1027442,-190.4161168,10.03517782,2.364124912,-1.245656365
5.04,1273.15,-6060.086495,80.01976383,-224.871715,18.08456055,2.324189128,-2.521532628
5.04,1323.15,-8054.880926,45.75887541,-259.2451175,26.27939449,2.354912883,-3.796690764
7.02,923.15,7771.197082,70.57951245,-0.877503927,55.82869038,-15.22654495,-1.338095657
7.02,973.15,5773.905681,204.7709966,45.89520665,-5.553760027,7.855426112,-1.734343995
7.02,1023.15,3779.93785,193.1206481,17.42352701,-15.26925602,4.44960996,0.40072157
7.02,1073.15,1787.976993,166.6304944,-16.8633266,-14.56320421,3.313271181,2.903449594
7.02,1123.15,-203.5676127,135.5953479,-52.40263344,-9.661312034,1.737066538,1.786917561
7.02,1173.15,-2195.374017,102.9861612,-87.92468865,-2.673528725,1.066509654,0.540484823
7.02,1223.15,-4187.641474,69.71382075,-123.2079162,5.047203387,0.77527161,-0.655205139
7.02,1273.15,-6180.318892,36.11742033,-158.3047468,13.04802529,0.635607678,-1.810635044
7.02,1323.15,-8173.366083,2.247818891,-193.2659114,21.27198773,0.605632676,-2.970889988
9,923.15,7642.728388,-136.8051209,-13.89255271,86.22287041,-29.33100977,-0.847898727
9,973.15,5645.106433,139.7703806,109.2661402,6.155251802,10.17905683,-2.794746856
9,1023.15,3650.943503,141.6665802,85.54369255,-14.90955871,3.608098002,-2.423349386
9,1073.15,1660.329385,119.1765003,51.88476428,-16.85025727,3.11621907,2.962816912
9,1123.15,-329.3652533,89.8005603,15.88878325,-13.68215561,0.800970879,2.230999754
9,1173.15,-2319.203478,58.08455155,-20.28099699,-7.358946147,-0.307162568,1.050388744
9,1223.15,-4309.550946,25.41888825,-56.20631121,0.126857771,-0.80356243,-0.046364936
9,1273.15,-6300.370374,-7.686984333,-91.93122278,8.057107001,-1.05443159,-1.082051108
9,1323.15,-8291.690928,-41.17554315,-127.4576067,16.30537966,-1.147149725,-2.132403772
11.07,923.15,7508.930547,-407.8972338,-59.11639875,108.4842822,-38.33466208,1.718637396
11.07,973.15,5511.681985,67.88457803,172.9683789,20.86547443,12.32884563,-4.124953222
11.07,1023.15,3516.719258,87.33918068,156.0279794,-14.13300539,3.03438023,-4.999830822
11.07,1073.15,1527.289191,69.48022007,123.345595,-18.85114464,2.892367853,2.7722091
11.07,1123.15,-460.577017,41.97260239,86.98633957,-17.64206624,-0.069800107,2.737510382
11.07,1173.15,-2448.427055,11.23418154,50.19431541,-12.14462444,-1.706512844,1.612611698
11.07,1223.15,-4436.798307,-20.78782125,13.62643967,-4.953180561,-2.447324933,0.609131596
11.07,1273.15,-6425.686504,-53.37822023,-22.74475311,2.886534247,-2.82351596,-0.30314732
