-2.458417654504403693e-02,-9.180054265757289431e-03,-1.919342521553641734e-03,3.165645441155947454e-02,7.596689141607519333e-03,-1.087633641690418373e-01,-2.456426799632065866e-02,-1.013229718287991625e-02,-2.277153488421396199e-02,-3.029605940764398472e-02
-2.458462062162245984e-02,-9.170127973252126599e-03,-1.917206111531480957e-03,3.162064769560551242e-02,7.605914337198645819e-03,-1.086406589198549849e-01,-2.452464819540625326e-02,-1.014073205696761418e-02,-2.284613346850474652e-02,-3.022669256321292020e-02
-2.458587757991811951e-02,-9.141598139228804612e-03,-1.910669310995380746e-03,3.151870579861754812e-02,7.634399419543579611e-03,-1.082996820721640330e-01,-2.440941666056028678e-02,-1.015775089424983922e-02,-2.306782690549054674e-02,-3.003324620818083324e-02
-2.458795718757952192e-02,-9.094208556039021576e-03,-1.899691890824200440e-03,3.135012533434028414e-02,7.682167778670100783e-03,-1.077395492887250755e-01,-2.421918174028496115e-02,-1.018270339270032840e-02,-2.343591514693143044e-02,-2.971422092416709654e-02
-2.459086663958203259e-02,-9.027726214499418034e-03,-1.884128888288196142e-03,3.111420775850290421e-02,7.749236524432090260e-03,-1.069611289269174204e-01,-2.395349840818952400e-02,-1.021481821380436188e-02,-2.395352353123231248e-02,-2.926661853592155138e-02
-2.459461404466037684e-02,-8.941901195039606356e-03,-1.863914692971508236e-03,3.081038281174288199e-02,7.835474921644294127e-03,-1.059636354794055019e-01,-2.361377029872961317e-02,-1.025402802835622372e-02,-2.462101602625534069e-02,-2.869062530430933206e-02
-2.459920710920460510e-02,-8.836481650168105315e-03,-1.838904107195779743e-03,3.043797419297595078e-02,7.940743494573354599e-03,-1.047483502171397546e-01,-2.319996973558379610e-02,-1.029931351149599231e-02,-2.544087095012317543e-02,-2.798335811624721656e-02
-2.460465465824270698e-02,-8.711183741022133359e-03,-1.809006286829087764e-03,2.999636984061717845e-02,8.064788599607825015e-03,-1.033152329819491122e-01,-2.271374474032165913e-02,-1.035048306380885810e-02,-2.641339094693233996e-02,-2.714461247980084341e-02
-2.461096557630315998e-02,-8.565706486840185541e-03,-1.774056303328250955e-03,2.948483182815305609e-02,8.207312652054554042e-03,-1.016660316282703563e-01,-2.215567633992881688e-02,-1.040639502337361612e-02,-2.754072552614840810e-02,-2.617163962563762852e-02
-2.461815007875048714e-02,-8.399708082254311522e-03,-1.733928158265586866e-03,2.890265265164517622e-02,8.367906873437552795e-03,-9.980148467853761085e-02,-2.152779734088709762e-02,-1.046663540303973371e-02,-2.882318868918362642e-02,-2.506390022421722819e-02
-2.462621878708342801e-02,-8.212818546142697240e-03,-1.688426379405490348e-03,2.824898868933746129e-02,8.546087761315419515e-03,-9.772394758934993542e-02,-2.083133581611680551e-02,-1.052987251115166181e-02,-3.026267087184477192e-02,-2.381864825363094046e-02
-2.463518382080028685e-02,-8.004619722810588436e-03,-1.637382718043610191e-03,2.752300237494867408e-02,8.741253634898972849e-03,-9.543501923608367632e-02,-2.006882840317449762e-02,-1.059542140555829945e-02,-3.185945574454276952e-02,-2.243500923743019584e-02
-2.464505799453469564e-02,-7.774655719530721570e-03,-1.580562256803055583e-03,2.672371189657318097e-02,8.952696752945974237e-03,-9.293780701628462371e-02,-1.924221214882948852e-02,-1.066170275660584081e-02,-3.361516316755464723e-02,-2.091018849922695808e-02
-2.465585578101823702e-02,-7.522415093349379620e-03,-1.517747381301229369e-03,2.585012144059557065e-02,9.179572261708091388e-03,-9.023489588681997409e-02,-1.835464349262723102e-02,-1.072770834729326259e-02,-3.552994336609392040e-02,-1.924301096661979946e-02
-2.466759262312678141e-02,-7.247339054756243154e-03,-1.448655028657196923e-03,2.490108369447729258e-02,9.420892173213962426e-03,-8.733032718978119002e-02,-1.740886147208900447e-02,-1.079155269082252185e-02,-3.760504656312621541e-02,-1.743063770227117754e-02
-2.468028580183113940e-02,-6.948804830684561333e-03,-1.373010179050191803e-03,2.387541919344924463e-02,9.675498888217606494e-03,-8.422785348615871581e-02,-1.640877644943643243e-02,-1.085184429362151190e-02,-3.984031370011764661e-02,-1.547166970369338347e-02
-2.469395385879577867e-02,-6.626131539891727193e-03,-1.290471902101002471e-03,2.277178922009501574e-02,9.942043332371893263e-03,-8.093268887880640527e-02,-1.535805666616416043e-02,-1.090632162324883456e-02,-4.223642886141665276e-02,-1.336328858837650645e-02
-2.470861739707465310e-02,-6.278563968263727903e-03,-1.200698058669247888e-03,2.158880473642481312e-02,1.021895825250840849e-02,-7.745000847888686146e-02,-1.426153554188617882e-02,-1.095313595774664167e-02,-4.479264864314679018e-02,-1.110400159642515282e-02
-2.472429861279537219e-02,-5.905275932109111878e-03,-1.103278248852369988e-03,2.032490827595776969e-02,1.050441906848952923e-02,-7.378651312733197631e-02,-1.312397750469985677e-02,-1.098956330917662434e-02,-4.750877431556566055e-02,-8.691153237230759415e-03
-2.474102205374791724e-02,-5.505353701992439161e-03,-9.977910117950012162e-04,1.897847298810947242e-02,1.079631202155995236e-02,-6.994914712337958751e-02,-1.195135023761591080e-02,-1.101320347887781159e-02,-5.038306288896118174e-02,-6.123373866079317301e-03
-2.475881426602425869e-02,-5.077796559954890487e-03,-8.837421379202625282e-04,1.754769117694066072e-02,1.109217634470482765e-02,-6.594651096691485359e-02,-1.074973389645740574e-02,-1.102075782806732733e-02,-5.341395008210035600e-02,-3.398419354394195159e-03
-2.477770453516599594e-02,-4.621499024291919437e-03,-7.606152788743231240e-04,1.603066474871296665e-02,1.138915873962527067e-02,-6.178777986586386772e-02,-9.526490364565591562e-03,-1.100915259976346060e-02,-5.659808122770272620e-02,-5.153942258630820001e-04
-2.479772466310289220e-02,-4.135248065058511752e-03,-6.278143156811661881e-04,1.442529782323690411e-02,1.168393371496065022e-02,-5.748399315130934412e-02,-8.289290726022162034e-03,-1.097436869856792223e-02,-5.993180186101759732e-02,2.527112578595179342e-03
-2.481890972276587157e-02,-3.617703145024206077e-03,-4.847080073205077338e-04,1.272937860677208870e-02,1.197263603865024624e-02,-5.304716122647712417e-02,-7.047206541474909484e-03,-1.091249505434980192e-02,-6.340925110871033221e-02,5.728965530493345358e-03
