1.035,823.15,0.52098561,-0.002277264,-0.007875888,0.006012041,0.00115488,-0.001292314,0.001473538,-0.000478514
1.035,873.15,0.463684265,0.068583803,-0.012995571,-0.059061469,-0.051442393,-0.019597823,0.00314847,-0.003405603
1.035,923.15,0.53090192,0.028557497,-0.017808356,-0.009475439,0.007518343,0.005010741,0.000300347,-0.005879621
1.035,973.15,0.522235298,-0.005223576,-0.009428618,-0.002269526,0.003462307,-3.36663E-05,-0.000666267,0.000279078
1.035,1023.15,0.521139806,-0.003825197,-0.006546118,-0.002401382,0.00367232,0.000325905,-0.000452811,-0.000129745
1.035,1073.15,0.520731556,0.001186135,-0.003209126,-0.003127068,0.004694552,0.001947909,0.001094832,-0.001847649
1.035,1123.15,0.518036827,-0.003164168,-0.006062923,-0.002554029,0.003735988,0.000509418,-0.000420518,-0.000316624
1.035,1173.15,0.51603411,-0.004040626,-0.007738654,-0.00254569,0.003603671,0.000192015,-0.000642669,-0.000132617
1.035,1223.15,0.514120677,-0.004116518,-0.007681384,-0.00253756,0.003586201,0.00018594,-0.000650413,-0.000115373
1.035,1273.15,0.512080984,-0.004212524,-0.007615325,-0.00252464,0.003566787,0.000177936,-0.000662593,-9.80681E-05
1.035,1323.15,0.510008081,-0.003861452,-0.007711591,-0.002596032,0.003588004,0.00016244,-0.000665846,-5.65932E-05
3.015,873.15,0.411901608,-0.003277075,-0.001839049,0.013768105,-0.000945382,-0.002684181,0.002810154,-0.000138146
3.015,923.15,0.415757225,-0.006892495,-0.001445019,0.002049338,0.002171345,-0.000666729,0.00012939,-4.14612E-05
3.015,973.15,0.413470481,-0.007884006,-0.00129816,-0.000678879,0.002769357,-0.000244016,-0.000511911,-9.89153E-05
3.015,1023.15,0.409624686,-0.008089845,-0.001236522,-0.001482171,0.002926529,-0.000125601,-0.000735503,-0.000111363
3.015,1073.15,0.405292907,-0.007516929,-0.001418075,-0.001899194,0.003027704,-9.48543E-05,-0.00077661,-6.31928E-05
3.015,1123.15,0.400483825,-0.00742463,0.00048634,-0.001850656,0.002933642,0.000129142,-0.000710056,0.000303839
3.015,1173.15,0.394838915,-0.009273087,-0.002533813,-0.001844712,0.002727842,-0.000119942,-0.001025555,0.000288124
3.015,1223.15,0.389393258,-0.008893617,-0.002795084,-0.001980956,0.00275281,-0.000168345,-0.001099478,0.000372998
3.015,1273.15,0.386870954,0.00530473,0.012173227,-0.003880958,0.003593396,0.004718811,0.000802644,-0.003111495
3.015,1323.15,0.377612439,-0.006945061,-0.001278382,-0.002270882,0.003029525,-0.000163133,-0.000902326,0.000111168
5.04,873.15,0.2887008,0.002322484,0.002056521,0.04170192,-0.01009853,-0.006910374,0.013496782,-0.000609983
5.04,923.15,0.302873522,-0.009174128,0.003224971,0.009229786,-3.05103E-05,-0.001846888,0.001728296,0.000231521
5.04,973.15,0.300825384,-0.011841332,0.00305511,0.001900497,0.00170409,-0.000926561,-0.000433775,0.000197371
5.04,1023.15,0.295125784,-0.011728672,0.006096995,-0.000100564,0.001998244,-0.000520904,-0.000755058,0.000996715
5.04,1073.15,0.287282078,-0.014009099,0.000936734,-0.000952274,0.001945874,-0.000460533,-0.001104359,0.000590451
5.04,1123.15,0.279898034,-0.011282113,0.00567218,-0.001383777,0.002266024,-0.00013435,-0.000926528,0.00041492
5.04,1173.15,0.270735586,-0.013175552,-0.00021812,-0.001625734,0.002120278,-0.000660501,-0.001797379,0.000764327
5.04,1223.15,0.261359316,-0.013742413,-0.000479305,-0.001717556,0.001969565,-0.000506035,-0.001298313,0.00090924
5.04,1273.15,0.251778723,-0.012445359,-0.001305241,-0.002070363,0.002151753,-0.000734982,-0.001671821,0.001037373
5.04,1323.15,0.235376967,-0.040307041,0.038212422,-0.001189654,-0.030588791,0.044968755,-0.003177449,0.00301482
7.02,923.15,0.191440236,-0.006486271,0.00581668,0.01778743,-0.00251903,-0.002781154,0.005115576,0.000599546
7.02,973.15,0.189725843,-0.016015104,0.005922068,0.005135737,0.000496366,-0.001636269,8.52628E-05,0.000530057
7.02,1023.15,0.181818891,-0.018298288,0.005569315,0.001390558,0.001192542,-0.001264199,-0.001577726,0.000400393
7.02,1073.15,0.172039877,-0.017692764,0.004777758,-0.0003005,0.001446925,-0.000922651,-0.001462362,0.000486023
7.02,1123.15,0.1604683,-0.019552371,0.004781718,-0.000497061,0.001360716,-0.000906409,-0.002028267,0.000442183
7.02,1173.15,0.148214884,-0.020415759,0.004494878,-0.000712431,0.001227643,-0.000731492,-0.001681764,0.000541839
7.02,1223.15,0.135296119,-0.020506945,0.003970608,-0.00090947,0.001242043,-0.000817724,-0.001885742,0.000615757
7.02,1273.15,0.122963927,-0.014359144,0.007588849,-0.002003193,0.002089591,-0.000855308,-0.00095407,5.80238E-06
7.02,1323.15,0.106522225,-0.021338961,0.003045782,-0.001044251,0.001099464,-0.000859525,-0.001666261,0.000827237
9,923.15,0.106188671,0.121820529,-0.007780942,0.002210097,0.004946768,0.007937253,0.006128319,-0.009919991
