5.209856100976099080e-01,4.636842652022986622e-01,5.309019200202252931e-01,5.222352984943892107e-01,5.211398056617040364e-01,5.207315560641025964e-01,5.180368265983068543e-01,5.160341102540910718e-01,5.141206771991221336e-01,5.120809839803804886e-01,5.100080814020265807e-01,4.119016080880565367e-01,4.157572250316396989e-01,4.134704811423308701e-01,4.096246862446809578e-01,4.052929070358368691e-01,4.004838245221505888e-01,3.948389147182487235e-01,3.893932578875967110e-01,3.868709538560141104e-01,3.776124386849710746e-01,2.887008000908134475e-01,3.028735218270831031e-01,3.008253836659322555e-01,2.951257843740887621e-01,2.872820781305754356e-01,2.798980342409738142e-01,2.707355858339826060e-01,2.613593162318738061e-01,2.517787233275550207e-01,2.353769673100529203e-01,1.914402364024229974e-01,1.897258425208098731e-01,1.818188906691827200e-01,1.720398768051686900e-01,1.604683001102011342e-01,1.482148842249255694e-01,1.352961187792061371e-01,1.229639268326485346e-01,1.065222253230722754e-01,1.061886712523030935e-01,7.935870946026259143e-02,6.841405734744014644e-02,5.594161131443434881e-02,4.193632060366780240e-02,2.419796722649123627e-02,8.908825510781160847e-03,-6.932182329723829244e-03,-2.744965798071214227e-02,-6.847185334264357937e-03,-3.707127717988883270e-02,-5.190772996622007585e-02,-6.588328630993028900e-02,-8.631736049020552470e-02,-1.020506151047415877e-01,-1.230614081226387713e-01,-1.445960279158078621e-01,-1.687215832741381927e-01,-1.145914363454518387e-01,-1.366373674606013444e-01,-1.617779235146009076e-01,-1.848049787498247665e-01,-2.100372332818611354e-01,-2.221421812648891603e-01,-2.499860876624197259e-01,-2.691940454858073872e-01,-3.027074722436297605e-01,-2.285471460729535664e-01,-2.148452145790952228e-01,-2.779748667282787578e-01,-2.972700199359471496e-01,-3.236213531576937474e-01,-3.539394267196139254e-01,-3.505919348596869822e-01,-4.067153823728063555e-01,-4.430968782660759109e-01,-3.414310598957300824e-01,-3.198658575277515403e-01,-3.862881477658305363e-01,-4.197893620164590001e-01,-4.438371500226172550e-01,-4.723602606469922138e-01,-5.008528573956303465e-01,-5.329479644036096975e-01,-5.689843301033180589e-01,-4.293325077650090305e-01,-4.878279510285311593e-01,-5.422208553419892718e-01,-5.768352429648829771e-01,-6.001146015808660472e-01,-6.397959722408275152e-01,-6.722441076194355380e-01,-7.185506005727441137e-01
-2.277264168368597907e-03,6.858380310078462938e-02,2.855749732598725221e-02,-5.223576164821497336e-03,-3.825197442221123234e-03,1.186134694129065137e-03,-3.164167625227948255e-03,-4.040625760235477815e-03,-4.116518234292737555e-03,-4.212524411813550751e-03,-3.861451901816997934e-03,-3.277074867237994571e-03,-6.892495190338909783e-03,-7.884005680249023262e-03,-8.089845056574382354e-03,-7.516929384977097395e-03,-7.424630024827599817e-03,-9.273087401081750447e-03,-8.893617341308390767e-03,5.304729576174740946e-03,-6.945061068553512462e-03,2.322483967794344850e-03,-9.174128163599429286e-03,-1.184133199218610766e-02,-1.172867222001461318e-02,-1.400909931016998400e-02,-1.128211290494450514e-02,-1.317555172300755029e-02,-1.374241341814198825e-02,-1.244535936704298240e-02,-4.030704140902353211e-02,-6.486271443456391450e-03,-1.601510368756105251e-02,-1.829828795816987319e-02,-1.769276424143564203e-02,-1.955237099741063272e-02,-2.041575851028502170e-02,-2.050694512048324009e-02,-1.435914442437490057e-02,-2.133896117080705604e-02,1.218205294864620758e-01,-1.352086104438044931e-02,-2.328070057336476678e-02,-2.319725456400851746e-02,-2.250418369938105359e-02,-3.186302143064111136e-02,-2.674241415689005558e-02,-1.875951233896511541e-02,-2.510026049406711285e-02,1.562655495185981402e-01,-1.268913595450488901e-02,-3.337766422505379638e-02,-2.891965153577570613e-02,-4.139031708964929085e-02,-2.763628177027418337e-02,-3.044715504174654030e-02,-2.928400194165460199e-02,-3.215630694078367574e-02,1.868411567342936619e-01,3.178927266986304734e-02,-2.977955876155908427e-02,-5.296016960576793026e-02,-7.276207393531075596e-02,-3.056208441081757071e-02,-4.683707707237918377e-02,-1.896840588662586369e-02,-4.410834003839326362e-02,2.200214632832440953e-01,1.959306316465758147e-01,-2.967516001585614183e-02,-2.670575349624987327e-02,-3.809682086710701465e-02,-5.687480025827347518e-02,8.110173078145641035e-02,-3.810653296881720553e-02,-5.637936519098765697e-02,2.533736763092134248e-01,2.315541351696009109e-01,-4.333626424301170732e-03,-5.149730153026403634e-02,-4.082359146340444611e-02,-3.834164220098267017e-02,-2.542273402437228436e-02,-1.889364350497677036e-02,-1.811252602581983617e-02,2.604701800950393054e-01,6.379750269293871234e-02,-6.174304068942398915e-02,-8.387373313778329065e-02,-4.500737866662987696e-02,-6.345718299243377492e-02,-4.094254233702721013e-02,-6.449727895938908717e-02
-7.875888316770475461e-03,-1.299557104669740726e-02,-1.780835561038261045e-02,-9.428618101843699861e-03,-6.546117825743998087e-03,-3.209125560683180611e-03,-6.062923225258497195e-03,-7.738654003122208414e-03,-7.681384281893736954e-03,-7.615324746327555017e-03,-7.711591011813505314e-03,-1.839049062388083133e-03,-1.445019478646062533e-03,-1.298159505020535925e-03,-1.236521937236417790e-03,-1.418075064497505838e-03,4.863397495709284590e-04,-2.533813283957190438e-03,-2.795084200494474952e-03,1.217322707803394910e-02,-1.278382095511433614e-03,2.056521200088999579e-03,3.224970670814397700e-03,3.055109959326007818e-03,6.096995312743651307e-03,9.367344739510292950e-04,5.672179735673969075e-03,-2.181203296441822093e-04,-4.793050713541944369e-04,-1.305240606703251052e-03,3.821242207048343442e-02,5.816680018985728208e-03,5.922067525044080738e-03,5.569315332972937446e-03,4.777757858995223574e-03,4.781717897833425227e-03,4.494878285105640379e-03,3.970608289131338266e-03,7.588849347900288381e-03,3.045781929692342217e-03,-7.780942471648205627e-03,8.329047030533274706e-03,9.425894653295156453e-03,8.535385194447124568e-03,1.431383968394728257e-02,-1.684660432091438301e-03,7.487524147334995508e-03,1.059428057822749472e-02,5.643640752002123881e-03,-5.546916288518444205e-03,1.168848277432112462e-02,-1.676526460199626034e-03,1.204270940079667576e-02,-4.759706622596161091e-03,9.794501112531850753e-03,9.757880902472588006e-03,8.549504408048002810e-03,8.524388935829331493e-03,-5.608567952012075142e-03,9.164510462579024408e-03,8.466078199175983143e-05,-2.072129288090776220e-02,-4.834100307637461541e-02,1.142918377073258440e-02,-7.254997752110418224e-03,6.357908744392379990e-03,-1.199572116464488539e-02,-5.973289550417273941e-03,-4.720220945415298797e-04,2.817872463748687800e-03,1.480384540174747854e-02,-3.389933135809451714e-03,-2.681366878028849238e-02,-2.074412991646119864e-02,1.157257134746941113e-02,-9.466089727805215848e-03,-6.845728535040063178e-03,1.804516647771106652e-03,4.507879721917251031e-03,-1.691623217689597336e-02,-1.601355616330457643e-03,1.464808987765219006e-02,1.771505800723274793e-02,2.273901548162475528e-02,3.211327373514651085e-02,3.033345219283681282e-03,7.050320843667473233e-03,-5.890596847698458677e-02,-4.318123827064469789e-02,1.680044324234790387e-02,-3.611858445357801761e-03,1.232677567100985694e-02,-7.726333536778526301e-03
6.012041120076420248e-03,-5.906146929690163361e-02,-9.475439256937036314e-03,-2.269526010417743933e-03,-2.401382070779091438e-03,-3.127068415613026842e-03,-2.554028712266703804e-03,-2.545690188496291251e-03,-2.537559910651375483e-03,-2.524639511663512303e-03,-2.596031838228429756e-03,1.376810512021546876e-02,2.049337620430906337e-03,-6.788788776926797663e-04,-1.482170910726374191e-03,-1.899194099767530924e-03,-1.850656252625509923e-03,-1.844711975584088087e-03,-1.980956060161898763e-03,-3.880957512867915654e-03,-2.270881505347693147e-03,4.170191996232147646e-02,9.229785667899904553e-03,1.900497335052472869e-03,-1.005643951024620675e-04,-9.522736046010185640e-04,-1.383777229224142369e-03,-1.625734463481121744e-03,-1.717555505380757158e-03,-2.070363156174141739e-03,-1.189653770018842677e-03,1.778743000907304084e-02,5.135737498625263936e-03,1.390557527061332677e-03,-3.005001710734422904e-04,-4.970609577018003655e-04,-7.124307638551180544e-04,-9.094702963656185746e-04,-2.003192859996670225e-03,-1.044251352550876893e-03,2.210096585868985206e-03,7.364477372027115193e-03,2.973188085614753440e-03,6.922221015241702968e-04,1.053821669097650907e-04,2.327909198437845550e-04,-3.430695883989112911e-04,-1.766617966831274603e-03,-1.189340857331547437e-03,1.078009618144856220e-02,1.063963200699060384e-02,4.670421657890179955e-03,1.764409287256757213e-03,1.490017571905925559e-03,-8.447132452486828813e-04,-6.195663802146360311e-04,-1.140206886434180777e-03,-7.597538273464918279e-04,2.107639816171790956e-02,4.507454864402789946e-03,4.811887605563334655e-03,3.344727596876565998e-03,3.701787753239683086e-03,-8.842920111187344695e-04,1.621993360571283294e-04,-4.234305994689815597e-03,-1.265554007733076664e-03,3.373899545467343164e-02,-2.400718895208806686e-02,5.709076851244835465e-03,8.340481305914998478e-05,-5.723594522560812581e-04,3.574412928749465257e-05,-2.740505227706294122e-02,-1.122816372964074993e-03,2.927121147935744794e-04,4.857167660059265313e-02,-2.611170010395628960e-02,1.605914046462469241e-03,2.962789638964603844e-03,-1.271278072094862016e-03,-1.194972025308549402e-03,-4.189840403223579757e-03,-5.793750042751809326e-03,-6.586634825770959489e-03,-2.714366579576994731e-02,-1.187644238423765999e-02,8.410941827282011896e-04,3.404357159907653307e-03,-1.379580683053417689e-03,6.360348412121213935e-04,-4.189716198087917176e-03,-2.003911662592380849e-03
1.154879694156568312e-03,-5.144239263312073290e-02,7.518342781166723228e-03,3.462306802230533803e-03,3.672319546795413045e-03,4.694552148170523000e-03,3.735987748516775980e-03,3.603670697315761347e-03,3.586200770031719269e-03,3.566787229674048959e-03,3.588004256995745538e-03,-9.453820085324506073e-04,2.171344692574934433e-03,2.769356552669415168e-03,2.926529208134692403e-03,3.027703547505502385e-03,2.933641662096204972e-03,2.727841864612766745e-03,2.752810373588103661e-03,3.593395885132585378e-03,3.029525111606191229e-03,-1.009853023666765388e-02,-3.051031920675399689e-05,1.704089505701610573e-03,1.998243684485490231e-03,1.945874097507848798e-03,2.266024310560837193e-03,2.120278485149504084e-03,1.969564855313407810e-03,2.151752605302492856e-03,-3.058879066179326367e-02,-2.519029775821349758e-03,4.963658815894150984e-04,1.192542307408822567e-03,1.446924713431378250e-03,1.360715627722377738e-03,1.227643121358932285e-03,1.242043059838585442e-03,2.089590950394259929e-03,1.099464037048858422e-03,4.946768261556227023e-03,-3.890386562524300812e-04,2.351808478859501793e-04,7.697082251175048481e-04,9.254627655861126772e-04,-6.936130365048357089e-05,6.754703307474462046e-04,1.855792978344958421e-03,8.030846749017732725e-04,-1.564393398620457683e-03,-1.570212191211797347e-03,-1.275298296957412232e-03,1.555043876805485732e-04,-1.173486383599499448e-03,5.100310485481934428e-04,3.680118143780013520e-04,6.705513175864537961e-04,3.332345438446784533e-04,-4.943585011752189839e-03,8.155080394983919151e-04,-1.101233087559919024e-03,-2.629357372000339088e-03,-3.375458961233400185e-03,6.356529916084589782e-04,-1.248477886616608697e-03,2.400759828812012650e-03,-6.276681526726744786e-04,-9.371213815406148617e-03,9.590902596807742223e-03,-1.446584085722766450e-03,-2.812633527089691485e-04,-3.768920625830275012e-04,-1.873689035591942151e-03,1.409886415270463628e-02,9.696204246229002399e-04,-1.239611419676277942e-03,-1.457218107242715284e-02,8.855360543158063286e-03,7.847473744430309706e-04,-2.045507533203932624e-03,-9.232323495605501695e-04,5.636519544321271641e-04,1.937581931884460942e-03,1.407279533499930860e-03,-5.036086569292670678e-04,8.695957351128758700e-03,5.419351053746350455e-03,-2.569205908385653776e-03,-4.347077509489892522e-03,-1.782520608428293102e-04,-1.043658958138387466e-03,1.015167990296043932e-03,-1.901340620672289233e-03
-1.292313700601689305e-03,-1.959782347006551809e-02,5.010740728954819756e-03,-3.366632184613818635e-05,3.259046064357749850e-04,1.947908967028602958e-03,5.094177301179347167e-04,1.920153744651674488e-04,1.859397694335580831e-04,1.779364153715896207e-04,1.624402753652148118e-04,-2.684180764802986119e-03,-6.667285891417077531e-04,-2.440159332756288574e-04,-1.256013572144051155e-04,-9.485430934181096618e-05,1.291424548859262944e-04,-1.199424371008377815e-04,-1.683451319895411247e-04,4.718811460631406121e-03,-1.631328971500676378e-04,-6.910373569978299838e-03,-1.846887723317161556e-03,-9.265614312017594195e-04,-5.209038030439235370e-04,-4.605333954546819708e-04,-1.343496446273451800e-04,-6.605006552321832439e-04,-5.060353863003104816e-04,-7.349823261558110360e-04,4.496875509152872125e-02,-2.781153862937747918e-03,-1.636269420376127229e-03,-1.264198534494618935e-03,-9.226508589878839803e-04,-9.064086382523598578e-04,-7.314918798368395814e-04,-8.177240599943260552e-04,-8.553082001664727430e-04,-8.595251083699378958e-04,7.937253322409850570e-03,-1.654009990804672370e-03,-1.398773631616146394e-03,-1.288533851397870300e-03,-7.976415221495215119e-04,-1.128242514393249137e-03,-1.222929631713646874e-03,-1.768520028087620325e-03,-1.216560112550318234e-03,9.257088282118818012e-04,-1.698329916225616151e-03,-1.437709785478895157e-03,-1.789856906380156952e-03,-8.745042840122788791e-04,-1.208133734124821387e-03,-1.418499736575954242e-03,-1.848599758548360224e-03,-1.780495991330560170e-03,-3.916722772933436958e-04,8.169052077488525576e-04,-1.746504790261055231e-03,9.149565361473901287e-04,4.090386984658186259e-03,-2.302246387507970570e-03,-7.344822077247426320e-04,-3.492300895065770031e-03,-9.363791445357594334e-04,-1.222895743656075840e-03,2.049986533078711551e-03,-1.691905793974518134e-03,-8.459093473491110030e-04,-1.646488212840296374e-03,1.476711517762810399e-03,1.369652585347230084e-02,-4.413527589260535754e-03,-1.812467437044617408e-03,-2.643294935109244403e-03,1.386239038088836820e-03,-1.127062580620378021e-03,1.886098808847845587e-04,-3.987832746462482286e-04,-3.601416783168115941e-03,-4.004205075890267425e-03,-2.064052700042341183e-03,3.418411986294431215e-03,1.054770236118583032e-03,2.722023645753274268e-03,1.096827386094724639e-02,6.036247900255135856e-03,-2.913194727880380995e-03,-3.502148861622251912e-03,-3.660226103131419134e-03,3.369454692213752489e-04
1.473538265879978555e-03,3.148470464906635326e-03,3.003472071565630244e-04,-6.662672959168933207e-04,-4.528106413339370168e-04,1.094832046837716441e-03,-4.205180666006780310e-04,-6.426690806166941022e-04,-6.504133614521163606e-04,-6.625926077796686492e-04,-6.658463412635689388e-04,2.810153523496543120e-03,1.293900772494174269e-04,-5.119111079296950056e-04,-7.355025294886953675e-04,-7.766100684261124931e-04,-7.100556953257997767e-04,-1.025554502442544737e-03,-1.099477827864945613e-03,8.026444293528058396e-04,-9.023256962374980386e-04,1.349678163535625655e-02,1.728295607787693356e-03,-4.337748368044703866e-04,-7.550583700352566340e-04,-1.104358842461422401e-03,-9.265275048558640515e-04,-1.797379306424710683e-03,-1.298312946705694557e-03,-1.671820938407775174e-03,-3.177449053938871757e-03,5.115575820478925062e-03,8.526284384419136574e-05,-1.577725882992381127e-03,-1.462361931422857808e-03,-2.028267176161118075e-03,-1.681763575174454253e-03,-1.885741948815608136e-03,-9.540699463239669855e-04,-1.666261246534522658e-03,6.128318677454511545e-03,3.148576418913412792e-03,-3.336662513183541890e-04,-1.498738415895064808e-03,-1.665185650384504949e-03,-2.570093718444814348e-03,-2.371596820740945813e-03,-2.436331047019153241e-03,-1.495035111725913921e-03,5.646418956559910544e-04,6.095040917569918837e-03,6.660425534175183453e-04,-1.771242808681207197e-03,-1.915167166743940658e-03,-4.227113742011303537e-04,-1.435763352288692849e-03,-2.201445818700105330e-03,-2.037068179857090110e-03,-2.447754713388611975e-03,1.369443312428903631e-02,1.079570666891392985e-03,5.308585704897478275e-04,-2.093129599481422833e-03,-1.873638866292672966e-03,-1.527928087783443720e-03,-2.702613618256653749e-03,-1.374922921473806323e-03,-4.313644626165881457e-03,2.964281049271381280e-03,2.188320140147820107e-03,5.570683302505586437e-03,-8.759887072450310563e-04,1.949204375535562236e-04,3.112331012081329291e-03,-6.037767998010061185e-03,-4.886309817782555354e-03,-7.845994839556003075e-03,-2.268912946263135222e-03,4.030783774642396691e-03,-1.227489567984501023e-03,3.396231965146424142e-03,-1.961902839816037636e-03,-2.481737015259264691e-03,-1.908436992209660253e-03,3.555533620535839337e-03,-3.381225157890453172e-03,1.426748127141355682e-02,4.090821809029742198e-03,-4.417244776324493263e-04,1.732086541856444999e-03,-7.491010079734705153e-03,1.571403174961232864e-03,2.871954071791322366e-03
-4.785141882743867286e-04,-3.405602717881777222e-03,-5.879620573442718989e-03,2.790783355693634074e-04,-1.297453160593381102e-04,-1.847649483058127172e-03,-3.166239979692456880e-04,-1.326172095048767929e-04,-1.153733203451213010e-04,-9.806813599283134564e-05,-5.659323016633278913e-05,-1.381462969032697802e-04,-4.146120113035067084e-05,-9.891525350511770620e-05,-1.113627806716439156e-04,-6.319283412105271974e-05,3.038385129768249315e-04,2.881236630834799889e-04,3.729975142227953330e-04,-3.111495100731108063e-03,1.111678443651850992e-04,-6.099828087033111468e-04,2.315212122918205648e-04,1.973714038189799957e-04,9.967146932915445061e-04,5.904510101174343176e-04,4.149201779642644645e-04,7.643270136057753357e-04,9.092404218648832658e-04,1.037372576604866231e-03,3.014819518106148441e-03,5.995459869062224820e-04,5.300573558438843175e-04,4.003927618655182211e-04,4.860225692719470896e-04,4.421828003395768952e-04,5.418387988252028158e-04,6.157572492401664627e-04,5.802382375777155946e-06,8.272370932355258347e-04,-9.919990905182916527e-03,9.036137797800339972e-04,3.159728448437992788e-04,2.263503445873305117e-04,-3.878773337435709330e-04,1.659190580168569060e-03,1.884964775831268194e-04,-4.442247501701785881e-04,4.897932209111978408e-04,1.314222672619189819e-03,1.017624589652443151e-03,2.469335891116932868e-03,-2.089347621585825859e-04,2.043088014728775687e-03,3.684930441029453732e-05,-1.541795960370469232e-04,-1.864917973482525283e-04,-2.542203484859201224e-04,-1.087104607989768101e-04,2.824971338827570941e-03,2.169719260837093319e-03,3.637469647089448810e-03,4.077542227054390886e-03,-6.581902446528417258e-04,1.472841887248154194e-03,-4.530883357422802599e-04,1.501011459747506570e-03,-1.783683745410793303e-03,6.291648289734209226e-03,1.662159910833739020e-03,-6.479218139257992420e-05,1.010229147898463950e-03,2.478008730832007185e-03,-1.445068488071293150e-02,-2.271804174241911362e-03,-3.505560231204206401e-04,-4.220400072718554288e-03,6.325766200790021790e-03,1.793523804941654989e-03,1.559461831104761234e-03,6.607800889179872572e-04,-2.294520326051362538e-03,-2.783567214006292534e-03,-1.347553486712848442e-03,-2.680345084509812986e-03,6.509963123316133901e-03,3.592949517699769134e-03,8.750524578424578176e-04,2.982421822512876242e-04,-3.031376006923438074e-03,-2.938373555501591974e-03,-3.464544962711256157e-03,-2.273585026361123196e-03
2.938473632252921065e-03,-1.004499630629707152e-03,1.940520267595706276e-03,2.541821833010704784e-03,2.193441274255357974e-03,-1.030467027339837180e-03,2.118740296546683076e-03,2.473316720567226255e-03,2.449210818366467316e-03,2.421497365700286779e-03,2.457043709333046628e-03,1.450565809168955812e-03,7.170111028998371258e-04,5.538660049626558009e-04,5.142247635651926024e-04,5.952936719232438181e-04,1.776538384823467612e-04,6.497974082796012345e-04,7.412808570776436429e-04,-3.824084239242023925e-03,6.270113559314382037e-04,1.582441548461994973e-03,-5.901560930764338138e-04,-8.719374146354055832e-04,-1.373628945354797917e-03,-5.706007179839029005e-04,-1.318696428790423585e-03,-1.269289559468055485e-04,-5.399898904937905190e-05,2.724038407083463099e-04,2.758315198844890105e-03,-1.067870772464187944e-03,-1.956836027906363844e-03,-1.781383823794237568e-03,-1.339829061022715156e-03,-1.379555807331986177e-03,-1.267986879179034071e-03,-1.063877388912346303e-03,-8.923073814985928685e-04,-7.169137020132400860e-04,3.684938149402048474e-04,-1.886581680103345190e-03,-2.488055931779922184e-03,-1.965855560148538090e-03,-3.402171972541643847e-03,-9.401107441308282145e-04,-1.483444193916612364e-03,-9.800293895214648790e-04,-5.120588312396696755e-04,1.475514321051259181e-03,-2.130792344509965970e-03,-2.706682706425053622e-03,-2.333859108964264455e-03,-1.312174038889913144e-03,-9.376945860757506315e-04,-9.540635162542205824e-04,-3.293584898155597213e-04,-3.128476214729249832e-04,7.234128719418170261e-04,7.250598780720140905e-04,-2.310905898522149296e-03,-1.730322728143932585e-03,-1.383858902326615299e-03,-2.517230660205906079e-04,4.097842081710115214e-04,2.672372000970457337e-03,2.067505352651992541e-03,-2.803503859765549278e-06,1.874984009734226992e-03,-2.376138224439554476e-03,-2.209767831808408245e-04,9.113308919975245809e-04,1.348709014124736122e-03,-4.510307692080276626e-03,1.542991418115063906e-03,1.666207585733278998e-03,-1.006725564416752899e-03,-5.595786464095836577e-05,-7.879581268542441841e-04,-1.173430175286364896e-03,1.733274264479610013e-03,1.800044871493634846e-03,1.617504343678629469e-03,4.462822187676490637e-05,-3.567854278763105125e-03,-6.365908667163890089e-04,1.402469213059304512e-03,-2.517454228903620583e-03,-1.616788049762117249e-03,2.899558553804533478e-03,2.606014473168704118e-03,6.103421294923937201e-03,4.889924033955203586e-03
-1.506612873878996998e-03,4.765170729488163448e-06,1.712787960930667840e-03,2.118877168650165795e-04,-2.794169392533302730e-04,-1.736475823928233277e-03,-3.028957782353356235e-04,1.629464511285591728e-04,1.713635527181042555e-04,1.783201173809383436e-04,1.648642601545621984e-04,-2.336150153992438104e-03,-1.994020644286685628e-04,2.286642449194705058e-04,3.352534072727057779e-04,3.562288690579003964e-04,-3.456646210209749631e-04,4.588460973886281449e-04,4.114996287554119510e-04,-2.281927254985688814e-03,3.448008585926688914e-04,-5.532517359009102645e-03,-9.254333212424985591e-04,1.362546895383558165e-05,-8.325683592061686091e-04,6.206995247521680976e-04,-1.326764001094878336e-04,3.023200669633261794e-04,6.331966070308343852e-04,3.247559052286701567e-04,-2.962366095858705653e-04,-1.479982011347826237e-03,-2.351872199984697282e-04,9.943260135793956581e-05,4.673312604105738302e-04,4.626670504831489590e-04,7.725599044570135437e-04,6.815648320560909737e-04,7.085598252340536080e-04,7.992214573761884881e-04,1.363051012219927000e-03,3.132953461671590667e-04,7.185298559760490249e-04,5.698481471353349179e-04,3.363832062000897665e-04,7.247912855438445575e-04,6.879252517480035582e-04,3.644052410568159386e-05,8.201309716542265569e-04,-6.365209935433628272e-04,8.659231601036384597e-04,1.068735019280063134e-03,5.301949712404783414e-04,1.082638042137001920e-03,1.292301291888316942e-03,1.048429242462171245e-03,4.799911570088498565e-04,7.559706287421931979e-04,-6.940960600816357962e-04,2.258831166111844539e-03,4.088649947714827378e-04,1.520514045661771393e-03,-5.225723475965841219e-04,3.744937933606094609e-04,8.416883140630578367e-04,-1.369615345788609360e-03,5.711371347165861839e-05,7.570927542384607578e-04,-1.443491236847305745e-03,4.105280028333701051e-04,3.143563319326687748e-03,-2.122722756692403678e-06,1.705496264678982646e-04,-3.879278492202199030e-04,-1.620147966812869079e-03,-1.179620545185281616e-03,3.094085726234921049e-03,-1.403914080019476535e-03,-6.431500086112209962e-04,-6.813293586311443620e-04,1.728953893473278089e-03,-1.802680401993134174e-05,-1.805987199935055708e-03,-4.277958105321325553e-03,-3.057467556610116849e-03,-1.243901948130804935e-03,2.220986424623334204e-03,-1.833459911967864897e-03,-9.399769548710159434e-04,1.942196847176775980e-03,-2.586170897889249545e-03,9.192635162927897952e-04,1.599136592143533125e-03
