2.289030377617852297e+06,2.258700665217733011e+06,2.198284475551763084e+06,2.087082227486947086e+06,1.895362643029010855e+06,1.582793228918995010e+06,1.097102348170745885e+06,3.730997721011284739e+05,-6.679079788004503353e+05,-2.118318224138835445e+06,-4.084095886060244404e+06,2.255785857600009535e+06,2.192691331318918150e+06,2.077164977811766323e+06,1.879027075714036124e+06,1.557320516140702646e+06,1.059103908933109138e+06,3.185093770342676435e+05,-7.438201165003688075e+05,-2.220908044048464857e+06,-4.219166997164230794e+06,2.252341803678768687e+06,2.186894463578301948e+06,2.066786140756206820e+06,1.861878101988820825e+06,1.530597828385915142e+06,1.019318209892523941e+06,2.614753998775738291e+05,-8.229691955961817876e+05,-2.327668274984899908e+06,-4.359726424903223291e+06,2.181084345389097463e+06,1.844653643447856186e+06,1.503792999481855193e+06,9.794940330022163689e+05,2.045120813076236518e+05,-9.018579285518580582e+05,-2.433875281005796511e+06,-4.499255397375387140e+06,2.175074641627239995e+06,2.045664123528665863e+06,1.826956446878666524e+06,1.476301405159498798e+06,9.387398921809503809e+05,1.463467560107241734e+05,-9.822472168072841596e+05,-2.541900080523160752e+06,-4.640955013413493522e+06,2.034137191537610022e+06,1.807928778153132182e+06,1.446805644044642802e+06,8.951194956362586236e+05,8.423171245705349429e+04,-1.067917355543596670e+06,-2.656800252037314698e+06,-4.791444804776865989e+06,2.162100325109649915e+06,2.023033242658421630e+06,1.789635982572137378e+06,1.418519363603705773e+06,8.533892918137833476e+05,2.494265203751468653e+04,-1.149520917998341378e+06,-2.766045123873946257e+06,-4.934314467210010625e+06,2.155001912798392586e+06,2.011047933492449578e+06,1.769952079585214611e+06,1.388158016449938528e+06,8.087066732228903566e+05,-3.838971805181662057e+04,-1.236537217825490981e+06,-2.882289484476686921e+06,-5.086119850197959691e+06,1.750153128160993569e+06,1.357703718745510560e+06,7.640045912829423323e+05,-1.016098343123617815e+05,-1.323180141425693175e+06,-2.997877947454153560e+06,-5.236853307116404176e+06,1.986206508767141961e+06,1.729319899817165220e+06,1.325756132492715027e+06,7.172344082962222164e+05,-1.676050664328202256e+05,-1.413456548672970850e+06,-3.118070340515730903e+06,-5.393355343758938834e+06
-3.412913257341366261e+03,-3.665722972652059980e+03,-3.750300301189301535e+03,-3.734821946897194721e+03,-3.637547058786032721e+03,-3.447816737722256221e+03,-3.138130531336995773e+03,-2.668811703790212050e+03,-1.989849646012764424e+03,-1.039790494256070815e+03,2.856012300604488701e+02,-1.904732271773624234e+03,-2.875747163168038242e+03,-3.266116698676720262e+03,-3.367503312913759146e+03,-3.279100533832854126e+03,-3.021844243388739415e+03,-2.577808309485015343e+03,-1.907579721744230483e+03,-9.516933898018905893e+02,4.515907137633766979e+02,1.580200534048373811e+03,-1.168842546678497456e+03,-2.350102510791737586e+03,-2.837935573481023312e+03,-2.950006663768435828e+03,-2.800794503681652714e+03,-2.415223061461059842e+03,-1.774050590326718520e+03,-8.251572067053057253e+02,6.130274434085004032e+02,1.253237950267153792e+03,-2.095882158513355535e+03,-2.488624783174309414e+03,-2.492938771844957955e+03,-2.192990287448759773e+03,-1.598548595322965411e+03,-6.684442584982607514e+02,8.157544728431385010e+02,4.403378213728079572e+03,5.569276939996052533e+02,-1.152826177206123248e+03,-1.901066688310937025e+03,-2.101502652039984241e+03,-1.912953081013511110e+03,-1.380936393046693411e+03,-4.808136067294981331e+02,1.040573998944601044e+03,2.594685768214054406e+03,2.700489922001725063e+01,-1.164541493122116663e+03,-1.609960946394712664e+03,-1.562330115910091990e+03,-1.112031973337288946e+03,-2.535436275007668883e+02,1.298387666387716308e+03,1.301889534762967378e+04,4.786099607776151970e+03,1.291860825698706321e+03,-3.729505666905897669e+02,-1.080752613497315906e+03,-1.185109352954736096e+03,-8.242315179362776689e+02,-1.202218255866318941e+01,1.558941965926438570e+03,1.856406864838686306e+04,7.349758313464932144e+03,2.765637351439450867e+03,5.520288148139370605e+02,-4.609594985754520167e+02,-7.432709554234261304e+02,-4.889672450703801587e+02,2.713028363570338115e+02,1.849286682323319837e+03,4.340703912442200817e+03,1.542524955934437457e+03,2.045198855159978848e+02,-2.676489520846189407e+02,-1.260804657540284097e+02,5.815371998411137611e+02,2.151422186597716063e+03,1.314145618471939815e+04,6.073273307077004574e+03,2.635410345784155652e+03,9.416899520409060642e+02,2.598106932636583224e+02,2.760826526876771823e+02,9.395146012197947130e+02,2.475675055800471455e+03
-1.883861459148465656e+02,-2.739244526823749766e+02,-2.603963894501212053e+02,-2.495431210175156593e+02,-2.501246866286965087e+02,-2.617954465174116194e+02,-2.854527478668896947e+02,-3.239923261181684211e+02,-3.814381725823186571e+02,-4.704123239235486835e+02,-6.255781043294118717e+02,-1.259988481705659069e+02,-2.584375379036646336e+02,-2.017677788340952247e+02,-1.548134772616904229e+02,-1.367983738647308201e+02,-1.424406414210388903e+02,-1.692271266021052725e+02,-2.178716677574557252e+02,-3.188894641965744086e+02,-7.107586943000787869e+02,7.046643723559100181e+02,-2.751295600332668982e+02,-2.106447157313814387e+02,-1.009163280124193989e+02,-3.573852156323846430e+01,-1.256635623227339238e+01,-2.088839594587625470e+01,-5.692650526776560582e+01,-1.766875864817993715e+02,-5.038094587068771943e+02,-2.622458229443873279e+02,-8.164978215837618336e+01,4.083071461069630459e+01,1.006589266248338390e+02,1.151325941189206787e+02,9.550942533498164266e+01,-5.084851581818656996e+01,-4.388289273111149669e+02,-1.843861184359993786e+02,-3.223179555006208830e+02,-8.944917141093173996e+01,9.787356659630313516e+01,2.015273605037364177e+02,2.436630817314289743e+02,2.424853998827165924e+02,6.058213495113886893e+01,-3.727440983625128865e+02,-4.136187531247851439e+02,-1.214829189245356247e+02,1.399442711324081756e+02,2.945843884582282044e+02,3.696340786802393268e+02,3.924802769928646740e+02,1.620013640367542394e+02,-3.023469703241717070e+02,2.815424050304573029e+02,-5.137570105827180669e+02,-1.699035800180863589e+02,1.647867839124519378e+02,3.717724329330085311e+02,4.806029982984346134e+02,5.283838541555451229e+02,2.422494471940444782e+02,-2.343606647241394967e+02,7.343583289211965166e+02,-6.293450004000915214e+02,-2.370300371750490740e+02,1.776774048277875409e+02,4.435166785777255427e+02,5.909677373166296093e+02,6.692813708961766679e+02,3.140270016221329570e+02,-1.587885028584860265e+02,-3.170281949142226949e+02,1.786569421384483576e+02,5.062430156805785373e+02,6.927200344463599322e+02,7.978737141716992483e+02,3.760588796981610358e+02,-8.177545233920682222e+01,-9.008494124064454809e+02,-4.109665466865990311e+02,1.693905102386488579e+02,5.613220027283532545e+02,7.911821422816647100e+02,9.260653570569120347e+02,4.314940253876848146e+02,3.333368209656327963e+00
2.506560950449202210e+02,1.678684847247786820e+02,1.640575047634774819e+02,1.644960001282161102e+02,1.636790837926091626e+02,1.612754441835568286e+02,1.570217339369701222e+02,1.504970076947647613e+02,1.410566962603188585e+02,1.286950589897460304e+02,1.227726803823607042e+02,2.993526003462029621e+02,1.230366661809384823e+02,1.192570835243677720e+02,1.247809556456049904e+02,1.267273231053259224e+02,1.248315896980348043e+02,1.194123853686178336e+02,1.102297860159887932e+02,9.945544582698494196e+01,1.388762268305290490e+02,1.021724356860388070e+03,1.036153308226494119e+02,5.818884971534134820e+01,7.161289696133462712e+01,8.198171721625840291e+01,8.542792146190186031e+01,8.296591769568476593e+01,7.532982724602334201e+01,6.791085466800723225e+01,1.236535079244058579e+02,1.316681140647269785e+02,8.354799183434806764e+00,2.984373258182313293e+01,4.090319028613157570e+01,4.309436576954612974e+01,3.790413129117223434e+01,3.566572448005899787e+01,1.185730306149926037e+02,2.228852257684338838e+02,-8.814329481724416837e+01,-6.462014653917867690e+01,-2.975928617187310010e+01,-9.077124255389207974e+00,-8.765486062111449428e-01,-2.371641688252566382e+00,2.398601573659107089e+00,1.110365665329154581e+02,-1.768314093680819497e+02,-1.504844318918185309e+02,-9.956701863929629326e+01,-6.663121480427798815e+01,-5.067085931287147105e+01,-4.775294696676428430e+01,-3.357702877256087959e+01,1.008360132742673159e+02,6.421939401801209897e+02,-2.678220502041513100e+02,-2.391967102743801661e+02,-1.713192409256589599e+02,-1.252314976724737789e+02,-1.006637839882623666e+02,-9.277995986473979428e+01,-6.814821666316129267e+01,8.906152073247358203e+01,9.977374080869485624e+02,-3.721071211466914974e+02,-3.403925436484278180e+02,-2.524169996575801633e+02,-1.908625527828116901e+02,-1.565426974532711029e+02,-1.427067359580541961e+02,-1.062604441347066313e+02,7.372068108362145722e+01,-4.475485284379683435e+02,-3.376183842478785664e+02,-2.595859353728592396e+02,-2.141073423970556178e+02,-1.933964456703979522e+02,-1.463743802356766537e+02,5.699644635827280581e+01,-6.214877977218129672e+02,-5.647181250157882459e+02,-4.302847280130954459e+02,-3.337421695092052687e+02,-2.760205741262980155e+02,-2.476082723086001351e+02,-1.904976397383725271e+02,3.648330412223003805e+01
1.560907273091288516e+01,-3.957147053462540498e+01,-4.256399637434878969e+01,-4.150726552974447259e+01,-3.892844493634402170e+01,-3.446543092920182971e+01,-2.736214577545069915e+01,-1.666519615177367086e+01,-1.194543713110761018e+00,1.975918223336702795e+01,4.312433860417513642e+01,5.967417898674830212e+01,-3.062252637360143126e+01,-3.918733218580018729e+01,-3.895537865745427553e+01,-3.566503719843967701e+01,-2.926271937951787550e+01,-1.896940725446893339e+01,-3.648322578708757646e+00,1.577396712767222198e+01,2.153225434805790428e+01,4.109241122286111931e+02,4.273531863145763054e+00,-2.990430424465739634e+01,-3.512412477277030121e+01,-3.424918504110246431e+01,-2.933501306325524638e+01,-1.992024779811526969e+01,-5.083727272953183274e+00,1.215779396492143860e+01,2.152743092635500943e+01,5.115673711837371229e+01,-2.780367050922359340e+01,-3.034527336535029463e+01,-2.753366420769452816e+01,-1.948082187455247549e+01,-5.348920398448171909e+00,9.231520043267664732e+00,1.171675658274762100e+01,8.830351057343068533e+01,3.291210455940017710e+00,-1.746206979009002680e+01,-2.414087054389892728e+01,-2.396264668240655737e+01,-1.762783619903893850e+01,-4.563888399354254943e+00,6.886725455235136906e+00,3.073749175622651819e+00,2.285824411848079762e+01,-3.843253941726288758e+00,-1.519645203063919325e+01,-1.833431543442384282e+01,-1.430999260940075146e+01,-2.452294880358749651e+00,4.938336554165289272e+00,-4.735200099181383848e+00,-7.820961275687295711e+00,3.696936893918609712e+01,1.073171155787713360e+01,-4.825682525613956386e+00,-1.135263538193794375e+01,-9.883240448122251109e+00,6.263406531070359051e-01,2.944987750182917807e+00,-1.077964619574049721e+01,-2.543231465672542981e+02,4.246716689454842708e+01,2.760833814715806511e+01,7.804121700875839451e+00,-2.518649739042302826e+00,-3.753660922576841585e+00,4.764082711068112985e+00,3.334782471356447786e-01,-1.557284608847112395e+01,4.466530763526679948e+01,2.241043456457191496e+01,7.952409100844306522e+00,3.411824363837240526e+00,1.013858531545338337e+01,-3.358008431794587523e+00,-1.907017294155957643e+01,2.243051783309783787e+01,6.200561375193137792e+01,3.891335277564576245e+01,2.046125452935848443e+01,1.224910842588769810e+01,1.664272292262830888e+01,-8.183055508678080514e+00,-2.057468414990580641e+01
1.001453734782990068e+01,6.686944198652781779e+00,7.489576291231060168e+00,6.362981747133744648e+00,4.726934851729311049e+00,2.379099216210306622e+00,-1.145904483173580957e+00,-6.357795070802694681e+00,-1.385494896314867219e+01,-2.361972683514977689e+01,-3.625263462754082866e+01,-5.059500898372789379e+00,6.353894790085178101e+00,9.018707519197050715e+00,6.933292237903515343e+00,4.007180172116932226e+00,1.913976288615231169e-01,-5.163523639801496756e+00,-1.279494637124298606e+01,-2.082696107097945060e+01,-9.822932161223434377e+00,3.059114597666120972e+01,-2.862814711646933574e+00,9.641389513788453769e+00,8.932877127872416168e+00,5.484551215875399066e+00,1.303097619231266435e+00,-4.253272845181527373e+00,-1.202087041369304643e+01,-1.730660654473831528e+01,-1.368342468131595524e+01,-1.580885836121524335e+01,1.016872938953201810e+01,6.541117998744084616e+00,2.003864514444103406e+00,-3.711412419623457026e+00,-1.167582731956736097e+01,-1.312522024924328434e+01,-4.522401211244869046e+00,-2.697053882647378487e+01,4.176906604978285031e+00,1.057153545143228257e+01,7.120756455857190304e+00,2.270437828598915075e+00,-3.619320164068312806e+00,-1.169123423765904590e+01,-8.089648232718900545e+00,4.073960866757261101e+00,-3.702997145228437148e-02,1.015779305260548426e+01,7.118607930378857418e+00,2.059954157283755194e+00,-3.930148456419033209e+00,-1.226620376469873008e+01,-1.875350107042322634e+00,1.241423375132580986e+01,-2.159420988700003363e+01,-3.260849391524970997e+00,9.092350555285520386e+00,6.415123146060068393e+00,1.260387666967289988e+00,-4.680786312578106845e+00,-1.327463797514064936e+01,4.932100172569334973e+00,1.953500531903409865e+01,2.279342125450057210e+00,-3.384930287049428443e+00,7.502448251148962299e+00,5.192496387284336379e+00,5.671475582857965492e-02,-6.086234676773187857e+00,-1.475118709870366729e+01,1.271279225106991362e+01,2.609844551897549536e+01,5.778714567291899584e+00,3.253771965713895042e+00,-1.900492817736449069e+00,-7.840690658886728670e+00,-1.676220413695227762e+01,2.035901042817931739e+01,3.186461495095863938e+01,6.716933742469336721e+00,4.245041710189980222e+00,5.300866958077676827e-01,-4.598947508433411713e+00,-1.026652979151617728e+01,-1.929864996639116725e+01,2.699154446267129970e+01,3.643697702213103184e+01
-4.695219570807239506e+00,-1.442743146588327363e+00,-2.805041442741639912e+00,-3.035601824187324382e+00,-3.285700454653124325e+00,-3.747136378493451048e+00,-4.507526951943873428e+00,-5.664898194114357466e+00,-7.347633922992827138e+00,-9.691215143036970403e+00,-1.030874522973317653e+01,1.428779708193178521e+01,2.541474746867606882e+00,-1.404771562680252828e+00,-2.005795438773930073e+00,-2.365031828216160648e+00,-3.019988591622677632e+00,-4.105020184667409922e+00,-5.745843562021036632e+00,-8.107314622131525539e+00,-7.208721444418188184e+00,-1.976780347026215168e+01,1.381948506514163455e+01,1.479760222122422419e+00,-7.637298503395868465e-01,-1.186449787368474063e+00,-1.706819404927955475e+00,-2.694934128611748747e+00,-4.270340363069408340e+00,-6.685199822408321779e+00,-3.200359375317930244e+00,2.636671748181106523e+01,3.965020908435690217e-01,-2.490024782382533886e-01,-6.464696364309929777e-01,-1.503902739377735998e+00,-3.013111658103298396e+00,-5.424056791925977450e+00,5.843928098474862054e-01,3.527165744925150648e+01,8.430492303341452498e+00,1.395012260552903172e+00,4.795562128419987857e-01,2.085781612950086128e-01,-5.220795013474344159e-01,-1.927242713092709891e+00,-4.271476603295013774e+00,4.067575335357105359e+00,9.825021037759142928e+00,1.932483702839817852e+00,9.047359122050693259e-01,8.277966599343926646e-01,3.144262788439391443e-01,-1.020610331168427365e+00,-3.376884014884126373e+00,7.432883689049049281e+00,1.838096631382359192e+01,8.395742918801261112e+00,1.750946790467423853e+00,1.007412491475406568e+00,1.163211041359318187e+00,8.835911393383639734e-01,-3.765223776572383940e-01,-3.071918139437912032e+00,1.028214417386334389e+01,-1.677321768539695768e+01,2.343884607456857339e+00,4.853234895344940014e-01,7.777569303943892010e-01,1.299248297040321631e+00,1.209475507064780686e+00,3.489222455864364747e-01,-3.793890279397601262e+00,1.285529113067605067e+01,-2.015052059701702092e+00,-9.809309090269380249e-02,1.088025152472255286e+00,1.366134029552995344e+00,4.625405864426284097e-01,-5.261745931435143575e+00,1.522792198105889838e+01,-3.083783086055336753e+01,-6.002974833354528528e+00,-1.361931422365159960e+00,4.925559772618726129e-01,1.209977457048353244e+00,4.574421020515728742e-01,-6.705756428767926991e+00,1.696849240643496159e+01
-8.778349636268103495e-01,1.739920898908167146e+00,1.550276335336093325e+00,1.228736854442104232e+00,9.826376572164008394e-01,7.889793173999350984e-01,5.709909714896639343e-01,2.754577193518343847e-01,-1.426812061690725386e-01,-3.882577006588689983e-01,-2.466287930161342956e+00,2.677628616314905230e+00,1.460035491814778652e+00,1.566234020378033165e+00,9.428053328338137362e-01,4.292822732495551463e-01,7.966394895265693776e-02,-2.545014601710136048e-01,-6.906860995986789931e-01,6.840060241665923968e-02,5.278328279455308802e+00,-6.928002870816271752e+00,1.403060602118785027e+00,1.153311754489550367e+00,8.752819233886839356e-01,7.523403032610076480e-02,-4.416419482204219094e-01,-8.186191978629722144e-01,-1.262434574657163466e+00,1.205517282884102315e+00,-3.896815947751747444e+00,3.914880395983345807e+00,6.426483147624821868e-01,-2.990189384108816739e-01,-9.636819165043561952e-01,-1.371933664991047408e+00,-1.825471402120456332e+00,3.111209286762459669e+00,-4.852042381709907204e+00,1.004323639279027702e+01,-1.018062137212837115e+00,1.748197737033478916e-01,-7.211393385259725619e-01,-1.499649394630978350e+00,-1.915687681546842214e+00,-2.375555232149054063e+00,5.904294401123479474e+00,-5.724189216038212180e+00,-1.683752675759023987e+00,-4.306632354091561865e-01,-1.156067821157193976e+00,-2.018669700488317176e+00,-2.470820495806037798e+00,-2.949858083298749989e+00,9.892606893423362635e+00,-6.601810523468884639e+00,1.922634072291839402e+01,-1.766638866251014406e+00,-1.172490774009929737e+00,-1.574009994215884944e+00,-2.464456295101626893e+00,-2.950940050354518007e+00,-3.449792720668483526e+00,1.453783270635176450e+01,-7.408115248399553820e+00,-9.929025335375627037e+00,-1.792982557060895488e+00,-1.788434644637163728e+00,-2.057543237060599495e+00,-2.997304938746310654e+00,-3.356420934606489936e+00,-4.229227295229065930e+00,2.005549544937093742e+01,-8.128748303337488323e+00,-2.391958308631728869e+00,-2.262310780955886003e+00,-3.383416964796197135e+00,-3.771403502097655291e+00,-4.496250513180712005e+00,2.482539389928570017e+01,-9.092465450987219810e+00,1.467701119781850139e+00,-2.871220657878438942e+00,-2.450616689729940845e+00,-3.589278970841405680e+00,-4.034551286994428665e+00,-4.751986544029932702e+00,2.780603148951195180e+01,-9.746846159454435110e+00
1.623526429499179358e+00,2.059511382234632038e+00,2.575832131908100564e+00,2.760466690175235271e+00,2.709965112459030934e+00,2.494796438895718893e+00,2.116937115610198816e+00,1.536168756661027146e+00,6.956710511649362161e-01,-5.570477187138749287e-01,-2.638835332145390566e+00,-1.554997372350044316e+00,1.004075814125826582e-02,1.154301821381523041e+00,1.794205194553796900e+00,1.903255337561859051e+00,1.667072417989402311e+00,1.153485559724686027e+00,3.454628339131886605e-01,-1.110629942933883285e+00,-4.183917598136758897e+00,-4.792707875676569529e-01,-2.178168213478784310e+00,-9.578278652043081820e-01,4.847877531901758630e-01,1.182162351255101385e+00,1.242756849815123132e+00,8.886827126657408371e-01,1.798802528137457557e-01,-1.515435429057106376e+00,-2.298403552544186823e+00,-1.671278496716695372e+00,-9.911354361356643494e-01,3.991251299157738686e-01,8.769803277173195966e-01,7.588122493039008987e-01,2.094524170333897928e-01,-1.812148415425326675e+00,-1.993093172641238198e+00,2.204284878047474194e+00,-3.781888387613435043e+00,-2.475330674802535214e+00,-4.090825001585471909e-01,5.577249854668480111e-01,7.571194862805441517e-01,4.222252936015138403e-01,-2.016396010694734287e+00,-1.370914379767782521e+00,-3.472588103428279283e+00,-3.892033108524628915e+00,-1.267723215572914341e+00,3.002000171836698428e-01,8.604957535912944877e-01,8.324964546554838307e-01,-2.115762131095834775e+00,-3.913512685467139818e-01,8.948873535162420012e+00,-1.538351519342540996e+00,-4.897297341307421448e+00,-1.980598967857076786e+00,1.607668878550612135e-01,1.079684291898558968e+00,1.410223189246607944e+00,-2.143609553058922756e+00,8.161652677008532919e-01,-9.285156519508745987e+00,2.368630079668946564e+00,-5.628280086250015302e+00,-2.736883529789338354e+00,-4.852001579092757311e-02,1.463233278331301790e+00,1.826320378550008172e+00,-1.964299525061505847e+00,2.407953631227428559e+00,-5.898487277354433900e+00,-3.374217979331660899e+00,-1.053677118306950433e-01,1.874904867878058212e+00,2.972696587316022487e+00,-1.920529110662755556e+00,4.064278212092176545e+00,1.698347350110634579e+01,-5.802682038578495849e+00,-3.896320925890904618e+00,-1.800184390958747827e-03,2.454493429064996235e+00,4.126721247197565390e+00,-1.793180130742257461e+00,6.434537202891078778e+00
-2.423883921299420763e+00,-2.132401197755825706e+00,-1.870030890255293343e+00,-1.812863805153028807e+00,-1.806126292147382628e+00,-1.847972307554300642e+00,-1.953510887864467804e+00,-2.134860409440989315e+00,-2.415519964310078649e+00,-2.796595302192145027e+00,-3.312691326747881249e+00,-1.816858481379313162e+00,-9.977054192822834011e-01,-4.370400681837054435e-01,-1.918508816670509987e-01,-9.113600302225677297e-02,-9.528135377877333667e-02,-2.105932058811958996e-01,-4.436824416443414520e-01,-7.000197220841073431e-01,-3.388433365253149532e-01,7.035538819545763545e-01,-7.822461176801880356e-01,2.592181019608688075e-01,8.401493729506910313e-01,1.118208562744257506e+00,1.230447311365423957e+00,1.172885231277632556e+00,9.603076128278189572e-01,7.831045291932241526e-01,8.157185134405153804e-01,-5.383496202848618850e-01,1.314593500450428110e+00,1.783161920720885973e+00,1.984400688839741633e+00,1.971657731755385612e+00,1.753283586267571081e+00,1.665409917655779282e+00,1.900085107939958107e+00,2.854647700951318257e-01,4.013176282642234582e-01,1.363569582452328177e+00,1.977699402887083124e+00,2.270160777108685579e+00,2.249643837343455743e+00,2.006561033731486532e+00,1.992681095878651831e+00,2.293012766778701916e+00,2.694271545733499806e-01,1.036371032751048915e+00,1.730860156902053859e+00,2.034812996187611134e+00,2.080483784425268823e+00,1.736760301238973625e+00,1.779381518488662550e+00,2.057484378907247446e+00,1.210619769139157142e+00,3.228807349696580786e-01,4.746319875630433671e-01,1.071010816533089383e+00,1.340406972934943042e+00,1.467223285453712833e+00,9.668780434458312811e-01,1.271869224205147475e+00,1.286241562534996774e+00,-1.356445798137428937e+00,1.027961667448835215e+00,-3.149125370255205780e-01,2.154902698512159986e-01,5.051476222706696717e-01,3.089060018452300937e-01,4.221554128507705173e-01,2.142760155256837606e-01,-1.275240403119823895e-01,-1.146794460542878369e+00,-1.080658704539018800e+00,-8.184066157336928882e-01,-1.023369717834157200e+00,-1.661599915583792608e+00,-8.705856268934439868e-01,-1.581508634117199108e+00,2.401826020381122362e+00,-1.922158148230664665e+00,-2.635282913288392592e+00,-2.693137640655550058e+00,-2.890539147626213889e+00,-3.913924511265577166e+00,-2.883556277673051227e+00,-4.258935546502470970e+00
